Time;Deep_0_0;Deep_0_1;Deep_0_2;Deep_0_3;Deep_0_4;Deep_1_0;Deep_1_1;Deep_1_2;Deep_1_3;Deep_1_4;Deep_2_0;Deep_2_1;Deep_2_2;Deep_2_3;Deep_2_4;Deep_3_0;Deep_3_1;Input_0;Input_1;Output_0;Output_1;Load;Oil.ElectricityPrice;Gas.ElectricityPrice;Reseau.ElectricityPrice;Poubelle.ElectricityPrice;zero
36000.0;0.28518715500831604;0.4063255488872528;0.0;0.5404663681983948;0.5264892578125;0.5935065746307373;0.35412269830703735;0.8390321731567383;0.838923454284668;0.40139040350914;1.193978190422058;0.9094501733779907;0.4411011338233948;1.0408194065093994;0.35426172614097595;1.4859944581985474;1.287658929824829;0.4;0.8;1.4859944581985474;1.287658929824829;0.4;1.0;0.5;1000.0;-1000.0;0.0
39600.0;0.28518715500831604;0.4063255488872528;0.0;0.5404663681983948;0.5264892578125;0.5935065746307373;0.35412269830703735;0.8390321731567383;0.838923454284668;0.40139040350914;1.193978190422058;0.9094501733779907;0.4411011338233948;1.0408194065093994;0.35426172614097595;1.4859944581985474;1.287658929824829;0.4;0.8;1.4859944581985474;1.287658929824829;0.4;1.0;0.5;1000.0;-1000.0;0.0
43200.0;0.28518715500831604;0.4063255488872528;0.0;0.5404663681983948;0.5264892578125;0.5935065746307373;0.35412269830703735;0.8390321731567383;0.838923454284668;0.40139040350914;1.193978190422058;0.9094501733779907;0.4411011338233948;1.0408194065093994;0.35426172614097595;1.4859944581985474;1.287658929824829;0.4;0.8;1.4859944581985474;1.287658929824829;0.4;1.0;0.5;1000.0;-1000.0;0.0
46800.0;0.28518715500831604;0.4063255488872528;0.0;0.5404663681983948;0.5264892578125;0.5935065746307373;0.35412269830703735;0.8390321731567383;0.838923454284668;0.40139040350914;1.193978190422058;0.9094501733779907;0.4411011338233948;1.0408194065093994;0.35426172614097595;1.4859944581985474;1.287658929824829;0.4;0.8;1.4859944581985474;1.287658929824829;0.4;1.0;0.5;1000.0;-1000.0;0.0
50400.0;0.28518715500831604;0.4063255488872528;0.0;0.5404663681983948;0.5264892578125;0.5935065746307373;0.35412269830703735;0.8390321731567383;0.838923454284668;0.40139040350914;1.193978190422058;0.9094501733779907;0.4411011338233948;1.0408194065093994;0.35426172614097595;1.4859944581985474;1.287658929824829;0.4;0.8;1.4859944581985474;1.287658929824829;0.4;1.0;0.5;1000.0;-1000.0;0.0
54000.0;0.28518715500831604;0.4063255488872528;0.0;0.5404663681983948;0.5264892578125;0.5935065746307373;0.35412269830703735;0.8390321731567383;0.838923454284668;0.40139040350914;1.193978190422058;0.9094501733779907;0.4411011338233948;1.0408194065093994;0.35426172614097595;1.4859944581985474;1.287658929824829;0.4;0.8;1.4859944581985474;1.287658929824829;0.4;1.0;0.5;1000.0;-1000.0;0.0
57600.0;0.28518715500831604;0.4063255488872528;0.0;0.5404663681983948;0.5264892578125;0.5935065746307373;0.35412269830703735;0.8390321731567383;0.838923454284668;0.40139040350914;1.193978190422058;0.9094501733779907;0.4411011338233948;1.0408194065093994;0.35426172614097595;1.4859944581985474;1.287658929824829;0.4;0.8;1.4859944581985474;1.287658929824829;0.4;1.0;0.5;1000.0;-1000.0;0.0
61200.0;0.5559316873550415;0.7844354510307312;0.0;1.0477513074874878;0.9975646734237671;1.1779314279556274;0.5188282132148743;1.5569020509719849;1.514712929725647;0.7726796865463257;2.147994041442871;1.2644829750061035;0.49457788467407227;1.7613844871520996;0.41862303018569946;1.8435649871826172;1.5061122179031372;0.783333333333333;1.566666666666666;1.8435649871826172;1.5061122179031372;0.783333333333333;1.0;0.5;1000.0;-1000.0;0.0
64800.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
68400.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
72000.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
75600.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
79200.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
82800.0;0.6857545971870422;0.9657403826713562;0.0;1.2909960746765137;1.2234468460083008;1.4581650495529175;0.5978050231933594;1.9011229276657104;1.8387562036514282;0.950714111328125;2.605447769165039;1.4347221851348877;0.520220160484314;2.1068978309631348;0.4494844675064087;2.0150210857391357;1.61086106300354;0.967142857142857;1.934285714285714;2.0150210857391357;1.61086106300354;0.967142857142857;1.0;0.5;1000.0;-1000.0;0.0
86400.0;0.6065491437911987;0.8551256060600281;0.0;1.1425914764404297;1.0856353044509888;1.2871934175491333;0.5496209859848022;1.6911125183105469;1.6410561800003052;0.8420946598052979;2.3263535499572754;1.3308584690093994;0.5045757293701172;1.8960988521575928;0.4306557774543762;1.9104150533676147;1.5469532012939453;0.855;1.71;1.9104150533676147;1.5469532012939453;0.855;1.0;0.5;1000.0;-1000.0;0.0
90000.0;0.512377142906189;0.7236091494560242;0.0;0.9661446809768677;0.9217829704284668;1.0839152336120605;0.4923321008682251;1.4414186477661133;1.4059991836547852;0.712950587272644;1.994521975517273;1.207369089126587;0.48597514629364014;1.6454675197601318;0.4082692563533783;1.7860428094863892;1.4709696769714355;0.721666666666666;1.443333333333332;1.7860428094863892;1.4709696769714355;0.721666666666666;1.0;0.5;1000.0;-1000.0;0.0
93600.0;0.43978622555732727;0.6222317814826965;0.0;0.8301334381103516;0.7954801321029663;0.9272215366363525;0.4481719136238098;1.2489463090896606;1.224809169769287;0.6134020090103149;1.7387351989746094;1.1121790409088135;0.47163715958595276;1.4522725343704224;0.391012966632843;1.6901724338531494;1.4123988151550293;0.618888888888888;1.237777777777776;1.6901724338531494;1.4123988151550293;0.618888888888888;1.0;0.5;1000.0;-1000.0;0.0
97200.0;0.42644521594047546;0.6036003232002258;0.0;0.8051367998123169;0.7722676992416382;0.8984237909317017;0.4400560259819031;1.2135729789733887;1.1915093660354614;0.5951066017150879;1.691725730895996;1.0946846008300781;0.4690020680427551;1.4167664051055908;0.38784152269363403;1.6725529432296753;1.4016344547271729;0.6;1.2;1.6725529432296753;1.4016344547271729;0.6;1.0;0.5;1000.0;-1000.0;0.0
100800.0;0.42644521594047546;0.6036003232002258;0.0;0.8051367998123169;0.7722676992416382;0.8984237909317017;0.4400560259819031;1.2135729789733887;1.1915093660354614;0.5951066017150879;1.691725730895996;1.0946846008300781;0.4690020680427551;1.4167664051055908;0.38784152269363403;1.6725529432296753;1.4016344547271729;0.6;1.2;1.6725529432296753;1.4016344547271729;0.6;1.0;0.5;1000.0;-1000.0;0.0
104400.0;0.42644521594047546;0.6036003232002258;0.0;0.8051367998123169;0.7722676992416382;0.8984237909317017;0.4400560259819031;1.2135729789733887;1.1915093660354614;0.5951066017150879;1.691725730895996;1.0946846008300781;0.4690020680427551;1.4167664051055908;0.38784152269363403;1.6725529432296753;1.4016344547271729;0.6;1.2;1.6725529432296753;1.4016344547271729;0.6;1.0;0.5;1000.0;-1000.0;0.0
108000.0;0.42644521594047546;0.6036003232002258;0.0;0.8051367998123169;0.7722676992416382;0.8984237909317017;0.4400560259819031;1.2135729789733887;1.1915093660354614;0.5951066017150879;1.6917256116867065;1.0946846008300781;0.4690020978450775;1.4167665243148804;0.38784152269363403;1.6725529432296753;1.4016344547271729;0.6;1.2;1.6725529432296753;1.4016344547271729;0.6;1.0;0.5;1000.0;-1000.0;0.0
111600.0;0.42644521594047546;0.6036003232002258;0.0;0.8051367998123169;0.7722676992416382;0.8984237909317017;0.4400560259819031;1.2135729789733887;1.1915093660354614;0.5951066017150879;1.6917256116867065;1.0946846008300781;0.4690020978450775;1.4167665243148804;0.38784152269363403;1.6725529432296753;1.4016344547271729;0.6;1.2;1.6725529432296753;1.4016344547271729;0.6;1.0;0.5;1000.0;-1000.0;0.0
115200.0;0.4496518671512604;0.636009693145752;0.0;0.8486182689666748;0.8126456141471863;0.9485174417495728;0.45417362451553345;1.2751046419143677;1.2494341135025024;0.626931369304657;1.7734984159469604;1.1251161098480225;0.4735857844352722;1.4785290956497192;0.3933582007884979;1.7032017707824707;1.4203591346740723;0.632857142857142;1.265714285714284;1.7032017707824707;1.4203591346740723;0.632857142857142;1.0;0.5;1000.0;-1000.0;0.0
118800.0;0.5288572311401367;0.7466245293617249;0.0;0.997022807598114;0.9504570960998535;1.1194888353347778;0.5023576617240906;1.4851150512695312;1.447134017944336;0.7355507612228394;2.0525922775268555;1.2289795875549316;0.489230215549469;1.6893279552459717;0.4121868908405304;1.8078078031539917;1.484266757965088;0.745;1.49;1.8078078031539917;1.484266757965088;0.745;1.0;0.5;1000.0;-1000.0;0.0
122400.0;0.6230292320251465;0.8781409859657288;0.0;1.1734697818756104;1.1143094301223755;1.3227671384811401;0.5596465468406677;1.7348090410232544;1.682191252708435;0.8646948933601379;2.3844242095947266;1.3524694442749023;0.5078308582305908;1.9399594068527222;0.4345734119415283;1.932180404663086;1.5602507591247559;0.878333333333333;1.756666666666666;1.932180404663086;1.5602507591247559;0.878333333333333;1.0;0.5;1000.0;-1000.0;0.0
126000.0;0.6956201791763306;0.9795182347297668;0.0;1.309480905532837;1.240612268447876;1.4794607162475586;0.6038066744804382;1.9272812604904175;1.8633811473846436;0.964243471622467;2.6402108669281006;1.4476591348648071;0.522168755531311;2.1331543922424316;0.451829731464386;2.028050661087036;1.618821382522583;0.981111111111111;1.962222222222222;2.028050661087036;1.618821382522583;0.981111111111111;1.0;0.5;1000.0;-1000.0;0.0
129600.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
133200.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
136800.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
140400.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
144000.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
147600.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
151200.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
154800.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
158400.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
162000.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
165600.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
169200.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
172800.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
176400.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
180000.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
183600.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
187200.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
190800.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
194400.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
198000.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
201600.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
205200.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
208800.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
212400.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
216000.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
219600.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
223200.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626545906066895;1.8966809511184692;0.9825388789176941;2.687220573425293;1.4651535749435425;0.524803876876831;2.1686606407165527;0.4550011456012726;2.0456700325012207;1.6295857429504395;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
226800.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626545906066895;1.8966809511184692;0.9825388789176941;2.687220573425293;1.4651535749435425;0.524803876876831;2.1686606407165527;0.4550011456012726;2.0456700325012207;1.6295857429504395;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
230400.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
234000.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
237600.0;0.7089611887931824;0.9981498122215271;0.0;1.3344775438308716;1.263824701309204;1.5082584619522095;0.6119226217269897;1.9626544713974;1.8966809511184692;0.9825388789176941;2.687220335006714;1.465153455734253;0.524803876876831;2.1686604022979736;0.4550011456012726;2.0456697940826416;1.62958562374115;1.0;2.0;2.0456697940826416;1.62958562374115;1.0;1.0;0.5;1000.0;-1000.0;0.0
