Time;Deep_0_0;Deep_0_1;Deep_0_2;Deep_0_3;Deep_0_4;Deep_1_0;Deep_1_1;Deep_1_2;Deep_1_3;Deep_1_4;Deep_2_0;Input_0;Output_0;Load;Oil.ElectricityPrice;Gas.ElectricityPrice;Reseau.ElectricityPrice;Poubelle.ElectricityPrice;zero
43200.0;0.26752030849456787;0.20145994424819946;0.1593676656484604;0.17543482780456543;0.32234764099121094;0.554617166519165;0.6607365012168884;0.30703336000442505;0.532699704170227;0.7083719968795776;1.6033070087432861;0.4;1.6033070087432861;0.4;1.0;0.5;1000.0;-1000.0;0.0
46800.0;0.26752030849456787;0.20145994424819946;0.1593676656484604;0.17543482780456543;0.32234764099121094;0.554617166519165;0.6607365012168884;0.30703336000442505;0.532699704170227;0.7083719968795776;1.6033070087432861;0.4;1.6033070087432861;0.4;1.0;0.5;1000.0;-1000.0;0.0
50400.0;0.26752030849456787;0.20145994424819946;0.1593676656484604;0.17543482780456543;0.32234764099121094;0.554617166519165;0.6607365012168884;0.30703336000442505;0.532699704170227;0.7083719968795776;1.6033070087432861;0.4;1.6033070087432861;0.4;1.0;0.5;1000.0;-1000.0;0.0
54000.0;0.26752030849456787;0.20145994424819946;0.1593676656484604;0.17543482780456543;0.32234764099121094;0.554617166519165;0.6607365012168884;0.30703336000442505;0.532699704170227;0.7083719968795776;1.6033070087432861;0.4;1.6033070087432861;0.4;1.0;0.5;1000.0;-1000.0;0.0
57600.0;0.26752030849456787;0.20145994424819946;0.1593676656484604;0.17543482780456543;0.32234764099121094;0.554617166519165;0.6607365012168884;0.30703336000442505;0.532699704170227;0.7083719968795776;1.6033070087432861;0.4;1.6033070087432861;0.4;1.0;0.5;1000.0;-1000.0;0.0
61200.0;0.377273827791214;0.241954505443573;0.15155604481697083;0.19743120670318604;0.48813608288764954;0.658626914024353;0.7955302596092224;0.34100234508514404;0.6122985482215881;0.8473150730133057;1.858978509902954;0.783333333333333;1.858978509902954;0.783333333333333;1.0;0.5;1000.0;-1000.0;0.0
64800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
68400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
72000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
75600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
79200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
82800.0;0.42990097403526306;0.26137176156044006;0.14781033992767334;0.2079785317182541;0.5676321387290955;0.7084999680519104;0.860164225101471;0.3572905957698822;0.6504664421081543;0.9139386415481567;1.9815735816955566;0.967142857142857;1.9815735816955566;0.967142857142857;1.0;0.5;1000.0;-1000.0;0.0
86400.0;0.3977929353713989;0.24952521920204163;0.1500956118106842;0.20154356956481934;0.5191313028335571;0.6780722141265869;0.8207308053970337;0.34735310077667236;0.6271800994873047;0.8732912540435791;1.9067778587341309;0.855;1.9067778587341309;0.855;1.0;0.5;1000.0;-1000.0;0.0
90000.0;0.35961782932281494;0.23544016480445862;0.15281268954277039;0.19389265775680542;0.4614657759666443;0.6418949365615845;0.7738460302352905;0.33553779125213623;0.5994935631752014;0.8249633312225342;1.8178486824035645;0.721666666666666;1.8178486824035645;0.721666666666666;1.0;0.5;1000.0;-1000.0;0.0
93600.0;0.33019113540649414;0.22458292543888092;0.15490710735321045;0.1879950761795044;0.4170152544975281;0.6140082478523254;0.7377057075500488;0.32643014192581177;0.5781518220901489;0.787710428237915;1.7492990493774414;0.618888888888888;1.7492990493774414;0.618888888888888;1.0;0.5;1000.0;-1000.0;0.0
97200.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
100800.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
104400.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
108000.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
111600.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
115200.0;0.3341904282569885;0.2260584980249405;0.15462246537208557;0.18879659473896027;0.42305639386177063;0.6177982091903687;0.7426174283027649;0.3276679515838623;0.581052303314209;0.7927733659744263;1.758615493774414;0.632857142857142;1.758615493774414;0.632857142857142;1.0;0.5;1000.0;-1000.0;0.0
118800.0;0.36629846692085266;0.23790504038333893;0.1523372083902359;0.19523155689239502;0.47155722975730896;0.6482259631156921;0.7820508480072021;0.33760547637939453;0.6043386459350586;0.8334206342697144;1.8334112167358398;0.745;1.8334112167358398;0.745;1.0;0.5;1000.0;-1000.0;0.0
122400.0;0.40447360277175903;0.25199010968208313;0.14962011575698853;0.20288248360157013;0.5292227268218994;0.6844032406806946;0.8289356231689453;0.34942078590393066;0.6320251822471619;0.8817486763000488;1.9223403930664062;0.878333333333333;1.9223403930664062;0.878333333333333;1.0;0.5;1000.0;-1000.0;0.0
126000.0;0.43390026688575745;0.26284733414649963;0.14752569794654846;0.20878005027770996;0.5736732482910156;0.7122899293899536;0.865075945854187;0.35852840542793274;0.6533669233322144;0.919001579284668;1.9908900260925293;0.981111111111111;1.9908900260925293;0.981111111111111;1.0;0.5;1000.0;-1000.0;0.0
129600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
133200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
136800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
140400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
144000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
147600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
151200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
154800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
158400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
162000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
165600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
169200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
172800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
176400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
180000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
183600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
187200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
190800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
194400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
198000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
201600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
205200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
208800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
212400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
216000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
219600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
223200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
226800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
230400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
234000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
237600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
241200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
244800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
248400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
252000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
255600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
259200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
262800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
266400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
270000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
273600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
277200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
280800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
284400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
288000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
291600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
295200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
298800.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
302400.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
306000.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
309600.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
313200.0;0.43930840492248535;0.2648427188396454;0.147140771150589;0.20986393094062805;0.5818425416946411;0.7174150347709656;0.8717179894447327;0.36020222306251526;0.6572891473770142;0.9258480072021484;2.003488302230835;1.0;2.003488302230835;1.0;1.0;0.5;1000.0;-1000.0;0.0
316800.0;0.38385945558547974;0.24438431859016418;0.15108731389045715;0.1987510770559311;0.49808403849601746;0.6648679375648499;0.8036184310913086;0.3430406451225281;0.6170747876167297;0.8556520938873291;1.8743195533752441;0.806334841628959;1.8743195533752441;0.806334841628959;1.0;0.5;1000.0;-1000.0;0.0
320400.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
324000.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
327600.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
331200.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
334800.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
338400.0;0.3247830271720886;0.22258754074573517;0.15529203414916992;0.1869111955165863;0.4088459610939026;0.6088831424713135;0.7310636639595032;0.32475632429122925;0.5742295384407043;0.7808640003204346;1.7367007732391357;0.6;1.7367007732391357;0.6;1.0;0.5;1000.0;-1000.0;0.0
